ticker,period_start_filing,period_end_filing,price_start,price_end,return_pct
COMP,2023-05-15,2023-08-14,3.87,3.65,-5.68
COMP,2023-08-14,2023-11-14,3.65,2.29,-37.26
COMP,2023-11-14,2024-02-14,2.29,3.80,65.94
COMP,2024-02-14,2024-05-15,3.80,4.41,16.05
COMP,2024-05-15,2024-08-14,4.41,4.51,2.27
COMP,2024-08-14,2024-11-14,4.51,6.60,46.34
COMP,2024-11-14,2025-02-14,6.60,7.93,20.15
COMP,2025-02-14,2025-05-15,7.93,6.11,-22.95
COMP,2025-05-15,2025-08-14,6.11,8.76,43.37
COMP,2025-08-14,2025-11-14,8.76,9.41,7.42
COMP,2025-11-14,2026-02-17,9.41,10.10,7.33
COMP,2026-02-17,2026-05-18,10.10,7.91,-21.68
CRWD,2020-05-15,2020-08-14,19.29,25.31,31.25
CRWD,2020-08-14,2020-11-16,25.31,32.90,29.96
CRWD,2020-11-16,2021-02-16,32.90,60.60,84.24
CRWD,2021-02-16,2021-06-01,60.60,55.52,-8.39
CRWD,2021-06-01,2021-08-16,55.52,58.68,5.69
CRWD,2021-08-16,2021-11-15,58.68,63.54,8.28
CRWD,2021-11-15,2022-02-14,63.54,45.15,-28.94
CRWD,2022-02-14,2022-05-16,45.15,36.60,-18.94
CRWD,2022-05-16,2022-08-15,36.60,50.45,37.86
CRWD,2022-08-15,2022-11-14,50.45,35.50,-29.64
CRWD,2022-11-14,2023-02-14,35.50,29.08,-18.10
CRWD,2023-02-14,2023-05-15,29.08,33.89,16.54
CRWD,2023-05-15,2023-08-14,33.89,38.09,12.41
CRWD,2023-08-14,2023-11-14,38.09,51.99,36.49
CRWD,2023-11-14,2024-02-14,51.99,83.64,60.86
CRWD,2024-02-14,2024-05-15,83.64,85.78,2.56
CRWD,2024-05-15,2024-08-14,85.78,64.06,-25.33
CRWD,2024-08-14,2024-11-14,64.06,86.09,34.40
CRWD,2024-11-14,2025-02-14,86.09,112.94,31.18
CRWD,2025-02-14,2025-05-15,112.94,107.96,-4.41
CRWD,2025-05-15,2025-08-14,107.96,106.22,-1.62
CRWD,2025-08-14,2025-11-14,106.22,134.39,26.52
CRWD,2025-11-14,2026-02-17,134.39,103.57,-22.93
CRWD,2026-02-17,2026-05-18,103.57,154.71,49.37
CRWV,2020-05-15,2020-08-14,,,PRE_IPO
CRWV,2020-08-14,2020-11-16,,,PRE_IPO
CRWV,2020-11-16,2021-02-16,,,PRE_IPO
CRWV,2021-02-16,2021-06-01,,,PRE_IPO
CRWV,2021-06-01,2021-08-16,,,PRE_IPO
CRWV,2021-08-16,2021-11-15,,,PRE_IPO
CRWV,2021-11-15,2022-02-14,,,PRE_IPO
CRWV,2022-02-14,2022-05-16,,,PRE_IPO
CRWV,2022-05-16,2022-08-15,,,PRE_IPO
CRWV,2022-08-15,2022-11-14,,,PRE_IPO
CRWV,2022-11-14,2023-02-14,,,PRE_IPO
CRWV,2023-02-14,2023-05-15,,,PRE_IPO
CRWV,2023-05-15,2023-08-14,,,PRE_IPO
CRWV,2023-08-14,2023-11-14,,,PRE_IPO
CRWV,2023-11-14,2024-02-14,,,PRE_IPO
CRWV,2024-02-14,2024-05-15,,,PRE_IPO
CRWV,2024-05-15,2024-08-14,,,PRE_IPO
CRWV,2024-08-14,2024-11-14,,,PRE_IPO
CRWV,2024-11-14,2025-02-14,,,PRE_IPO
CRWV,2025-02-14,2025-05-15,,,PRE_IPO
CRWV,2025-05-15,2025-08-14,65.77,99.50,51.29
CRWV,2025-08-14,2025-11-14,99.50,77.36,-22.26
CRWV,2025-11-14,2026-02-17,77.36,91.00,17.63
CRWV,2026-02-17,2026-05-18,91.00,103.77,14.03
CVNA,2020-05-15,2020-08-14,18.53,39.34,112.26
CVNA,2020-08-14,2020-11-16,39.34,42.00,6.78
CVNA,2020-11-16,2021-02-16,42.00,59.25,41.06
CVNA,2021-02-16,2021-06-01,59.25,54.63,-7.80
CVNA,2021-06-01,2021-08-16,54.63,72.30,32.35
CVNA,2021-08-16,2021-11-15,72.30,59.64,-17.52
CVNA,2021-11-15,2022-02-14,59.64,28.13,-52.84
CVNA,2022-02-14,2022-05-16,28.13,7.68,-72.69
CVNA,2022-05-16,2022-08-15,7.68,10.20,32.81
CVNA,2022-08-15,2022-11-14,10.20,1.95,-80.90
CVNA,2022-11-14,2023-02-14,1.95,2.14,10.06
CVNA,2023-02-14,2023-05-15,2.14,2.32,8.02
CVNA,2023-05-15,2023-08-14,2.32,8.22,254.84
CVNA,2023-08-14,2023-11-14,8.22,6.64,-19.18
CVNA,2023-11-14,2024-02-14,6.64,10.83,63.08
CVNA,2024-02-14,2024-05-15,10.83,24.21,123.54
CVNA,2024-05-15,2024-08-14,24.21,28.40,17.29
CVNA,2024-08-14,2024-11-14,28.40,48.09,69.32
CVNA,2024-11-14,2025-02-14,48.09,57.07,18.67
CVNA,2025-02-14,2025-05-15,57.07,59.48,4.23
CVNA,2025-05-15,2025-08-14,59.48,68.52,15.20
CVNA,2025-08-14,2025-11-14,68.52,63.66,-7.09
CVNA,2025-11-14,2026-02-17,63.66,70.19,10.25
CVNA,2026-02-17,2026-05-18,70.19,66.02,-5.94
CZR,2020-05-15,2020-08-14,23.21,41.32,78.03
CZR,2020-08-14,2020-11-16,41.32,63.19,52.93
CZR,2020-11-16,2021-02-16,63.19,78.34,23.98
CZR,2021-02-16,2021-06-01,78.34,109.55,39.84
CZR,2021-06-01,2021-08-16,109.55,87.40,-20.22
CZR,2021-08-16,2021-11-15,87.40,103.23,18.11
CZR,2021-11-15,2022-02-14,103.23,81.23,-21.31
CZR,2022-02-14,2022-05-16,81.23,51.99,-36.00
CZR,2022-05-16,2022-08-15,51.99,51.41,-1.12
CZR,2022-08-15,2022-11-14,51.41,51.51,0.19
CZR,2022-11-14,2023-02-14,51.51,53.29,3.46
CZR,2023-02-14,2023-05-15,53.29,44.44,-16.61
CZR,2023-05-15,2023-08-14,44.44,54.81,23.33
CZR,2023-08-14,2023-11-14,54.81,45.50,-16.99
CZR,2023-11-14,2024-02-14,45.50,42.73,-6.09
CZR,2024-02-14,2024-05-15,42.73,36.27,-15.12
CZR,2024-05-15,2024-08-14,36.27,34.78,-4.11
CZR,2024-08-14,2024-11-14,34.78,38.99,12.10
CZR,2024-11-14,2025-02-14,38.99,39.76,1.97
CZR,2025-02-14,2025-05-15,39.76,30.31,-23.77
CZR,2025-05-15,2025-08-14,30.31,25.53,-15.77
CZR,2025-08-14,2025-11-14,25.53,19.78,-22.52
CZR,2025-11-14,2026-02-17,19.78,18.95,-4.20
CZR,2026-02-17,2026-05-18,18.95,27.62,45.75
DDOG,2020-05-15,2020-08-14,67.16,81.24,20.96
DDOG,2020-08-14,2020-11-16,81.24,86.36,6.30
DDOG,2020-11-16,2021-02-16,86.36,107.56,24.55
DDOG,2021-02-16,2021-06-01,107.56,91.88,-14.58
DDOG,2021-06-01,2021-08-16,91.88,133.52,45.32
DDOG,2021-08-16,2021-11-15,133.52,191.00,43.05
DDOG,2021-11-15,2022-02-14,191.00,164.35,-13.95
DDOG,2022-02-14,2022-05-16,164.35,97.19,-40.86
DDOG,2022-05-16,2022-08-15,97.19,116.20,19.56
DDOG,2022-08-15,2022-11-14,116.20,78.12,-32.77
DDOG,2022-11-14,2023-02-14,78.12,85.48,9.42
DDOG,2023-02-14,2023-05-15,85.48,88.50,3.53
DDOG,2023-05-15,2023-08-14,88.50,89.78,1.45
DDOG,2023-08-14,2023-11-14,89.78,109.02,21.43
DDOG,2023-11-14,2024-02-14,109.02,136.15,24.89
DDOG,2024-02-14,2024-05-15,136.15,118.47,-12.99
DDOG,2024-05-15,2024-08-14,118.47,114.15,-3.65
DDOG,2024-08-14,2024-11-14,114.15,131.43,15.14
DDOG,2024-11-14,2025-02-14,131.43,131.01,-0.32
DDOG,2025-02-14,2025-05-15,131.01,117.14,-10.59
DDOG,2025-05-15,2025-08-14,117.14,124.52,6.30
DDOG,2025-08-14,2025-11-14,124.52,185.01,48.58
DDOG,2025-11-14,2026-02-17,185.01,122.56,-33.75
DDOG,2026-02-17,2026-05-18,122.56,208.82,70.38
DECK,2020-05-15,2020-08-14,23.47,35.95,53.17
DECK,2020-08-14,2020-11-16,35.95,41.64,15.83
DECK,2020-11-16,2021-02-16,41.64,53.97,29.60
DECK,2021-02-16,2021-06-01,53.97,56.97,5.57
DECK,2021-06-01,2021-08-16,56.97,72.38,27.04
DECK,2021-08-16,2021-11-15,72.38,69.61,-3.82
DECK,2021-11-15,2022-02-14,69.61,50.18,-27.92
DECK,2022-02-14,2022-05-16,50.18,39.83,-20.62
DECK,2022-05-16,2022-08-15,39.83,56.44,41.69
DECK,2022-08-15,2022-11-14,56.44,54.37,-3.66
DECK,2022-11-14,2023-02-14,54.37,70.56,29.76
DECK,2023-02-14,2023-05-15,70.56,81.92,16.11
DECK,2023-05-15,2023-08-14,81.92,93.05,13.58
DECK,2023-08-14,2023-11-14,93.05,105.03,12.88
DECK,2023-11-14,2024-02-14,105.03,141.35,34.58
DECK,2024-02-14,2024-05-15,141.35,150.61,6.55
DECK,2024-05-15,2024-08-14,150.61,153.23,1.74
DECK,2024-08-14,2024-11-14,153.23,176.86,15.42
DECK,2024-11-14,2025-02-14,176.86,155.07,-12.32
DECK,2025-02-14,2025-05-15,155.07,126.94,-18.14
DECK,2025-05-15,2025-08-14,126.94,103.86,-18.18
DECK,2025-08-14,2025-11-14,103.86,82.82,-20.26
DECK,2025-11-14,2026-02-17,82.82,117.35,41.69
DECK,2026-02-17,2026-05-18,117.35,94.61,-19.38
DIS,2020-05-15,2020-08-14,105.73,126.56,19.70
DIS,2020-08-14,2020-11-16,126.56,140.27,10.83
DIS,2020-11-16,2021-02-16,140.27,180.68,28.81
DIS,2021-02-16,2021-06-01,180.68,173.40,-4.03
DIS,2021-06-01,2021-08-16,173.40,173.64,0.14
DIS,2021-08-16,2021-11-15,173.64,153.61,-11.54
DIS,2021-11-15,2022-02-14,153.61,146.26,-4.78
DIS,2022-02-14,2022-05-16,146.26,101.98,-30.28
DIS,2022-05-16,2022-08-15,101.98,120.48,18.14
DIS,2022-08-15,2022-11-14,120.48,91.41,-24.13
DIS,2022-11-14,2023-02-14,91.41,104.38,14.19
DIS,2023-02-14,2023-05-15,104.38,90.03,-13.75
DIS,2023-05-15,2023-08-14,90.03,86.11,-4.36
DIS,2023-08-14,2023-11-14,86.11,88.30,2.54
DIS,2023-11-14,2024-02-14,88.30,108.52,22.90
DIS,2024-02-14,2024-05-15,108.52,99.97,-7.88
DIS,2024-05-15,2024-08-14,99.97,84.33,-15.64
DIS,2024-08-14,2024-11-14,84.33,106.63,26.44
DIS,2024-11-14,2025-02-14,106.63,108.34,1.60
DIS,2025-02-14,2025-05-15,108.34,110.15,1.67
DIS,2025-05-15,2025-08-14,110.15,114.65,4.09
DIS,2025-08-14,2025-11-14,114.65,104.29,-9.04
DIS,2025-11-14,2026-02-17,104.29,104.64,0.33
DIS,2026-02-17,2026-05-18,104.64,103.12,-1.45
DISH,2020-05-15,2020-08-14,24.71,34.67,40.31
DISH,2020-08-14,2020-11-16,34.67,32.94,-4.99
DISH,2020-11-16,2021-02-16,32.94,32.26,-2.08
DISH,2021-02-16,2021-06-01,32.26,43.86,35.98
DISH,2021-06-01,2021-08-16,43.86,43.13,-1.66
DISH,2021-08-16,2021-11-15,43.13,36.19,-16.09
DISH,2021-11-15,2022-02-14,36.19,30.97,-14.42
DISH,2022-02-14,2022-05-16,30.97,20.49,-33.84
DISH,2022-05-16,2022-08-15,20.49,20.22,-1.32
DISH,2022-08-15,2022-11-14,20.22,16.49,-18.45
DISH,2022-11-14,2023-02-14,16.49,14.02,-14.98
DISH,2023-02-14,2023-05-15,14.02,6.57,-53.14
DISH,2023-05-15,2023-08-14,6.57,7.80,18.72
DISH,2023-08-14,2023-11-14,7.80,3.45,-55.77
DISH,2023-11-14,2024-02-14,,,NO_DATA
DISH,2024-02-14,2024-05-15,,,NO_DATA
DISH,2024-05-15,2024-08-14,,,NO_DATA
DISH,2024-08-14,2024-11-14,,,NO_DATA
DISH,2024-11-14,2025-02-14,,,NO_DATA
DISH,2025-02-14,2025-05-15,,,NO_DATA
DISH,2025-05-15,2025-08-14,,,NO_DATA
DISH,2025-08-14,2025-11-14,,,NO_DATA
DISH,2025-11-14,2026-02-17,,,NO_DATA
DISH,2026-02-17,2026-05-18,,,NO_DATA
DKNG,2020-05-15,2020-08-14,29.23,33.91,16.01
DKNG,2020-08-14,2020-11-16,33.91,42.73,26.01
DKNG,2020-11-16,2021-02-16,42.73,60.50,41.59
DKNG,2021-02-16,2021-06-01,60.50,49.57,-18.07
DKNG,2021-06-01,2021-08-16,49.57,52.46,5.83
DKNG,2021-08-16,2021-11-15,52.46,39.36,-24.97
DKNG,2021-11-15,2022-02-14,39.36,22.20,-43.60
DKNG,2022-02-14,2022-05-16,22.20,12.48,-43.78
DKNG,2022-05-16,2022-08-15,12.48,20.80,66.67
DKNG,2022-08-15,2022-11-14,20.80,14.74,-29.13
DKNG,2022-11-14,2023-02-14,14.74,16.60,12.62
DKNG,2023-02-14,2023-05-15,16.60,23.49,41.51
DKNG,2023-05-15,2023-08-14,23.49,29.36,24.99
DKNG,2023-08-14,2023-11-14,29.36,37.03,26.12
DKNG,2023-11-14,2024-02-14,37.03,43.88,18.50
DKNG,2024-02-14,2024-05-15,43.88,46.15,5.17
DKNG,2024-05-15,2024-08-14,46.15,32.06,-30.53
DKNG,2024-08-14,2024-11-14,32.06,41.14,28.32
DKNG,2024-11-14,2025-02-14,41.14,53.49,30.02
DKNG,2025-02-14,2025-05-15,53.49,36.61,-31.56
DKNG,2025-05-15,2025-08-14,36.61,43.67,19.28
DKNG,2025-08-14,2025-11-14,43.67,29.58,-32.26
DKNG,2025-11-14,2026-02-17,29.58,22.59,-23.63
DKNG,2026-02-17,2026-05-18,22.59,25.78,14.12
DKS,2020-05-15,2020-08-14,23.18,38.92,67.92
DKS,2020-08-14,2020-11-16,38.92,44.69,14.82
DKS,2020-11-16,2021-02-16,44.69,62.88,40.71
DKS,2021-02-16,2021-06-01,62.88,83.17,32.27
DKS,2021-06-01,2021-08-16,83.17,95.77,15.14
DKS,2021-08-16,2021-11-15,95.77,120.55,25.88
DKS,2021-11-15,2022-02-14,120.55,99.03,-17.85
DKS,2022-02-14,2022-05-16,99.03,81.75,-17.46
DKS,2022-05-16,2022-08-15,81.75,97.74,19.56
DKS,2022-08-15,2022-11-14,97.74,95.92,-1.86
DKS,2022-11-14,2023-02-14,95.92,118.76,23.81
DKS,2023-02-14,2023-05-15,118.76,127.55,7.40
DKS,2023-05-15,2023-08-14,127.55,134.93,5.79
DKS,2023-08-14,2023-11-14,134.93,107.01,-20.70
DKS,2023-11-14,2024-02-14,107.01,157.90,47.56
DKS,2024-02-14,2024-05-15,157.90,191.17,21.07
DKS,2024-05-15,2024-08-14,191.17,204.30,6.87
DKS,2024-08-14,2024-11-14,204.30,190.85,-6.59
DKS,2024-11-14,2025-02-14,190.85,230.07,20.55
DKS,2025-02-14,2025-05-15,230.07,173.83,-24.45
DKS,2025-05-15,2025-08-14,173.83,217.74,25.26
DKS,2025-08-14,2025-11-14,217.74,212.55,-2.39
DKS,2025-11-14,2026-02-17,212.55,203.67,-4.18
DKS,2026-02-17,2026-05-18,203.67,209.28,2.75
DRI,2020-05-15,2020-08-14,58.37,70.50,20.77
DRI,2020-08-14,2020-11-16,70.50,92.58,31.33
DRI,2020-11-16,2021-02-16,92.58,108.77,17.48
DRI,2021-02-16,2021-06-01,108.77,116.56,7.16
DRI,2021-06-01,2021-08-16,116.56,119.90,2.86
DRI,2021-08-16,2021-11-15,119.90,127.17,6.06
DRI,2021-11-15,2022-02-14,127.17,124.43,-2.15
DRI,2022-02-14,2022-05-16,124.43,110.59,-11.12
DRI,2022-05-16,2022-08-15,110.59,116.90,5.71
DRI,2022-08-15,2022-11-14,116.90,127.19,8.79
DRI,2022-11-14,2023-02-14,127.19,131.64,3.50
DRI,2023-02-14,2023-05-15,131.64,137.75,4.64
DRI,2023-05-15,2023-08-14,137.75,147.43,7.02
DRI,2023-08-14,2023-11-14,147.43,142.84,-3.11
DRI,2023-11-14,2024-02-14,142.84,149.90,4.95
DRI,2024-02-14,2024-05-15,149.90,142.37,-5.03
DRI,2024-05-15,2024-08-14,142.37,133.42,-6.29
DRI,2024-08-14,2024-11-14,133.42,161.25,20.86
DRI,2024-11-14,2025-02-14,161.25,184.19,14.23
DRI,2025-02-14,2025-05-15,184.19,202.79,10.10
DRI,2025-05-15,2025-08-14,202.79,201.34,-0.72
DRI,2025-08-14,2025-11-14,201.34,171.22,-14.96
DRI,2025-11-14,2026-02-17,171.22,216.99,26.73
DRI,2026-02-17,2026-05-18,216.99,193.75,-10.71
DT,2020-05-15,2020-08-14,33.03,37.31,12.96
DT,2020-08-14,2020-11-16,37.31,35.97,-3.59
DT,2020-11-16,2021-02-16,35.97,52.97,47.26
DT,2021-02-16,2021-06-01,52.97,51.29,-3.17
DT,2021-06-01,2021-08-16,51.29,62.25,21.37
DT,2021-08-16,2021-11-15,62.25,70.68,13.54
DT,2021-11-15,2022-02-14,70.68,42.72,-39.56
DT,2022-02-14,2022-05-16,42.72,33.50,-21.58
DT,2022-05-16,2022-08-15,33.50,42.84,27.88
DT,2022-08-15,2022-11-14,42.84,37.40,-12.70
DT,2022-11-14,2023-02-14,37.40,44.37,18.64
DT,2023-02-14,2023-05-15,44.37,46.59,5.00
DT,2023-05-15,2023-08-14,46.59,46.30,-0.62
DT,2023-08-14,2023-11-14,46.30,52.54,13.48
DT,2023-11-14,2024-02-14,52.54,52.76,0.42
DT,2024-02-14,2024-05-15,52.76,47.75,-9.50
DT,2024-05-15,2024-08-14,47.75,47.88,0.27
DT,2024-08-14,2024-11-14,47.88,53.87,12.51
DT,2024-11-14,2025-02-14,53.87,61.30,13.79
DT,2025-02-14,2025-05-15,61.30,53.03,-13.49
DT,2025-05-15,2025-08-14,53.03,47.42,-10.58
DT,2025-08-14,2025-11-14,47.42,46.84,-1.22
DT,2025-11-14,2026-02-17,46.84,36.63,-21.80
DT,2026-02-17,2026-05-18,36.63,39.85,8.79
EA,2020-05-15,2020-08-14,114.64,136.28,18.88
EA,2020-08-14,2020-11-16,136.28,115.10,-15.55
EA,2020-11-16,2021-02-16,115.10,141.66,23.08
EA,2021-02-16,2021-06-01,141.66,139.90,-1.24
EA,2021-06-01,2021-08-16,139.90,136.38,-2.52
EA,2021-08-16,2021-11-15,136.38,137.79,1.03
EA,2021-11-15,2022-02-14,137.79,130.28,-5.45
EA,2022-02-14,2022-05-16,130.28,124.57,-4.38
EA,2022-05-16,2022-08-15,124.57,128.87,3.44
EA,2022-08-15,2022-11-14,128.87,127.05,-1.41
EA,2022-11-14,2023-02-14,127.05,110.24,-13.23
EA,2023-02-14,2023-05-15,110.24,122.82,11.41
EA,2023-05-15,2023-08-14,122.82,120.96,-1.51
EA,2023-08-14,2023-11-14,120.96,132.67,9.68
EA,2023-11-14,2024-02-14,132.67,141.39,6.57
EA,2024-02-14,2024-05-15,141.39,126.28,-10.69
EA,2024-05-15,2024-08-14,126.28,145.13,14.93
EA,2024-08-14,2024-11-14,145.13,162.84,12.20
EA,2024-11-14,2025-02-14,162.84,128.54,-21.06
EA,2025-02-14,2025-05-15,128.54,148.79,15.75
EA,2025-05-15,2025-08-14,148.79,178.31,19.84
EA,2025-08-14,2025-11-14,178.31,200.49,12.44
EA,2025-11-14,2026-02-17,200.49,199.15,-0.67
EA,2026-02-17,2026-05-18,199.15,200.86,0.86
ELF,2020-05-15,2020-08-14,13.78,20.18,46.44
ELF,2020-08-14,2020-11-16,20.18,21.93,8.67
ELF,2020-11-16,2021-02-16,21.93,24.25,10.58
ELF,2021-02-16,2021-06-01,24.25,27.57,13.69
ELF,2021-06-01,2021-08-16,27.57,29.31,6.31
ELF,2021-08-16,2021-11-15,29.31,31.63,7.92
ELF,2021-11-15,2022-02-14,31.63,26.93,-14.86
ELF,2022-02-14,2022-05-16,26.93,23.12,-14.15
ELF,2022-05-16,2022-08-15,23.12,37.93,64.06
ELF,2022-08-15,2022-11-14,37.93,50.17,32.27
ELF,2022-11-14,2023-02-14,50.17,73.77,47.04
ELF,2023-02-14,2023-05-15,73.77,91.56,24.12
ELF,2023-05-15,2023-08-14,91.56,134.16,46.53
ELF,2023-08-14,2023-11-14,134.16,106.21,-20.83
ELF,2023-11-14,2024-02-14,106.21,166.78,57.03
ELF,2024-02-14,2024-05-15,166.78,168.32,0.92
ELF,2024-05-15,2024-08-14,168.32,145.43,-13.60
ELF,2024-08-14,2024-11-14,145.43,123.11,-15.35
ELF,2024-11-14,2025-02-14,123.11,73.00,-40.70
ELF,2025-02-14,2025-05-15,73.00,78.18,7.10
ELF,2025-05-15,2025-08-14,78.18,119.60,52.98
ELF,2025-08-14,2025-11-14,119.60,73.51,-38.54
ELF,2025-11-14,2026-02-17,73.51,87.28,18.73
ELF,2026-02-17,2026-05-18,87.28,54.86,-37.14
EQPT,2020-05-15,2020-08-14,,,PRE_IPO
EQPT,2020-08-14,2020-11-16,,,PRE_IPO
EQPT,2020-11-16,2021-02-16,,,PRE_IPO
EQPT,2021-02-16,2021-06-01,,,PRE_IPO
EQPT,2021-06-01,2021-08-16,,,PRE_IPO
EQPT,2021-08-16,2021-11-15,,,PRE_IPO
EQPT,2021-11-15,2022-02-14,,,PRE_IPO
EQPT,2022-02-14,2022-05-16,,,PRE_IPO
EQPT,2022-05-16,2022-08-15,,,PRE_IPO
EQPT,2022-08-15,2022-11-14,,,PRE_IPO
EQPT,2022-11-14,2023-02-14,,,PRE_IPO
EQPT,2023-02-14,2023-05-15,,,PRE_IPO
EQPT,2023-05-15,2023-08-14,,,PRE_IPO
EQPT,2023-08-14,2023-11-14,,,PRE_IPO
EQPT,2023-11-14,2024-02-14,,,PRE_IPO
EQPT,2024-02-14,2024-05-15,,,PRE_IPO
EQPT,2024-05-15,2024-08-14,,,PRE_IPO
EQPT,2024-08-14,2024-11-14,,,PRE_IPO
EQPT,2024-11-14,2025-02-14,,,PRE_IPO
EQPT,2025-02-14,2025-05-15,,,PRE_IPO
EQPT,2025-05-15,2025-08-14,,,PRE_IPO
EQPT,2025-08-14,2025-11-14,,,PRE_IPO
EQPT,2025-11-14,2026-02-17,,,PRE_IPO
EQPT,2026-02-17,2026-05-18,33.96,23.86,-29.74
FERG,2020-05-15,2020-08-14,61.36,82.72,34.81
FERG,2020-08-14,2020-11-16,82.72,94.31,14.00
FERG,2020-11-16,2021-02-16,94.31,104.67,10.99
FERG,2021-02-16,2021-06-01,104.67,123.57,18.06
FERG,2021-06-01,2021-08-16,123.57,128.90,4.31
FERG,2021-08-16,2021-11-15,128.90,144.59,12.18
FERG,2021-11-15,2022-02-14,144.59,135.49,-6.30
FERG,2022-02-14,2022-05-16,135.49,110.43,-18.50
FERG,2022-05-16,2022-08-15,110.43,115.98,5.03
FERG,2022-08-15,2022-11-14,115.98,113.18,-2.41
FERG,2022-11-14,2023-02-14,113.18,138.80,22.63
FERG,2023-02-14,2023-05-15,138.80,139.62,0.59
FERG,2023-05-15,2023-08-14,139.62,153.59,10.00
FERG,2023-08-14,2023-11-14,153.59,157.59,2.60
FERG,2023-11-14,2024-02-14,157.59,185.86,17.94
FERG,2024-02-14,2024-05-15,185.86,212.78,14.48
FERG,2024-05-15,2024-08-14,212.78,197.51,-7.18
FERG,2024-08-14,2024-11-14,197.51,197.42,-0.05
FERG,2024-11-14,2025-02-14,197.42,179.84,-8.90
FERG,2025-02-14,2025-05-15,179.84,178.27,-0.88
FERG,2025-05-15,2025-08-14,178.27,224.57,25.97
FERG,2025-08-14,2025-11-14,224.57,240.01,6.88
FERG,2025-11-14,2026-02-17,240.01,257.71,7.38
FERG,2026-02-17,2026-05-18,257.71,219.95,-14.65
FISV,2020-05-15,2020-08-14,100.02,99.77,-0.25
FISV,2020-08-14,2020-11-16,99.77,109.71,9.96
FISV,2020-11-16,2021-02-16,109.71,110.20,0.45
FISV,2021-02-16,2021-06-01,110.20,114.43,3.84
FISV,2021-06-01,2021-08-16,114.43,112.34,-1.83
FISV,2021-08-16,2021-11-15,112.34,101.84,-9.35
FISV,2021-11-15,2022-02-14,101.84,97.89,-3.88
FISV,2022-02-14,2022-05-16,97.89,96.25,-1.68
FISV,2022-05-16,2022-08-15,96.25,110.16,14.45
FISV,2022-08-15,2022-11-14,110.16,100.01,-9.21
FISV,2022-11-14,2023-02-14,100.01,116.01,16.00
FISV,2023-02-14,2023-05-15,116.01,119.72,3.20
FISV,2023-05-15,2023-08-14,119.72,124.47,3.97
FISV,2023-08-14,2023-11-14,124.47,122.16,-1.86
FISV,2023-11-14,2024-02-14,122.16,144.98,18.68
FISV,2024-02-14,2024-05-15,144.98,155.01,6.92
FISV,2024-05-15,2024-08-14,155.01,164.03,5.82
FISV,2024-08-14,2024-11-14,164.03,210.85,28.54
FISV,2024-11-14,2025-02-14,210.85,230.60,9.37
FISV,2025-02-14,2025-05-15,230.60,159.13,-30.99
FISV,2025-05-15,2025-08-14,159.13,134.62,-15.40
FISV,2025-08-14,2025-11-14,134.62,63.42,-52.89
FISV,2025-11-14,2026-02-17,63.42,63.45,0.05
FISV,2026-02-17,2026-05-18,63.45,56.66,-10.70
FIVE,2020-05-15,2020-08-14,88.94,110.24,23.95
FIVE,2020-08-14,2020-11-16,110.24,151.38,37.32
FIVE,2020-11-16,2021-02-16,151.38,194.94,28.78
FIVE,2021-02-16,2021-06-01,194.94,181.92,-6.68
FIVE,2021-06-01,2021-08-16,181.92,227.82,25.23
FIVE,2021-08-16,2021-11-15,227.82,211.65,-7.10
FIVE,2021-11-15,2022-02-14,211.65,166.63,-21.27
FIVE,2022-02-14,2022-05-16,166.63,141.00,-15.38
FIVE,2022-05-16,2022-08-15,141.00,138.11,-2.05
FIVE,2022-08-15,2022-11-14,138.11,151.36,9.59
FIVE,2022-11-14,2023-02-14,151.36,206.44,36.39
FIVE,2023-02-14,2023-05-15,206.44,198.94,-3.63
FIVE,2023-05-15,2023-08-14,198.94,196.31,-1.32
FIVE,2023-08-14,2023-11-14,196.31,182.32,-7.13
FIVE,2023-11-14,2024-02-14,182.32,185.83,1.93
FIVE,2024-02-14,2024-05-15,185.83,140.67,-24.30
FIVE,2024-05-15,2024-08-14,140.67,68.36,-51.40
FIVE,2024-08-14,2024-11-14,68.36,88.05,28.80
FIVE,2024-11-14,2025-02-14,88.05,88.72,0.76
FIVE,2025-02-14,2025-05-15,88.72,105.61,19.04
FIVE,2025-05-15,2025-08-14,105.61,134.36,27.22
FIVE,2025-08-14,2025-11-14,134.36,147.05,9.44
FIVE,2025-11-14,2026-02-17,147.05,212.48,44.50
FIVE,2026-02-17,2026-05-18,212.48,218.36,2.77
FIVN,2020-05-15,2020-08-14,106.21,119.20,12.23
FIVN,2020-08-14,2020-11-16,119.20,140.58,17.94
FIVN,2020-11-16,2021-02-16,140.58,182.74,29.99
FIVN,2021-02-16,2021-06-01,182.74,173.94,-4.82
FIVN,2021-06-01,2021-08-16,173.94,183.69,5.61
FIVN,2021-08-16,2021-11-15,183.69,161.72,-11.96
FIVN,2021-11-15,2022-02-14,161.72,135.95,-15.93
FIVN,2022-02-14,2022-05-16,135.95,94.25,-30.67
FIVN,2022-05-16,2022-08-15,94.25,116.00,23.08
FIVN,2022-08-15,2022-11-14,116.00,61.55,-46.94
FIVN,2022-11-14,2023-02-14,61.55,79.25,28.76
FIVN,2023-02-14,2023-05-15,79.25,54.36,-31.41
FIVN,2023-05-15,2023-08-14,54.36,69.57,27.98
FIVN,2023-08-14,2023-11-14,69.57,67.73,-2.64
FIVN,2023-11-14,2024-02-14,67.73,76.28,12.62
